# SentiWordNet Pt-BR v1.0b (13 Agosto 2017)
# Todos os direitos reservados.
#
# Link: https://github.com/Pedro-Thales/SentiWordNet-PT-BR
#
# Data format.
# 
# A primeira coluna corresponde ao ID baseado na identificação
# 	internacional baseada no WordNet 3.0.
# Os valores PosPont e NegPont são respectivamente a pontuação 
# 	positiva e negativa dos termos.
#
# A identação padrão utiliza tabulação entre as colunas.
#
#ID	PosScore	NegScore	Termo
00045356-a	0	0.375	degenerativo
00045561-a	0.5	0	virulento
00045646-n	0.375	0.125	melhora
00045646-n	0.375	0.125	reabilitação
00045646-n	0.375	0.125	restabelecimento
00045704-r	0	0	para além
00045817-v	0	0	emagrecer
00045817-v	0	0	perder peso
00045817-v	0	0	perder_peso
00045817-v	0	0	reduzir_peso
00045888-a	0.125	0.25	mortal
00045907-n	0	0	recuperação
00046002-r	0.5	0.125	caso contrário
00046109-a	0.25	0	adaptável
00046151-v	0	0	engordar
00046151-v	0	0	ganhar_peso
00046167-r	0	0	ademais
00046167-r	0	0	adicionalmente
00046167-r	0	0	de lambuja
00046177-n	0	0	escapatória
00046177-n	0	0	escape
00046177-n	0	0	fuga
00046299-r	0	0.125	demasiado
00046299-r	0	0.125	excessivo
00046299-r	0	0.125	extremamente
00046299-r	0	0.125	muito
00046344-n	0	0.625	façanha
00046344-n	0	0.625	proeza
00046471-a	0	0	adaptativo
00046522-n	0	0	contato
00046522-n	0	0	toque
00046534-v	0	0	arrumar se
00046534-v	0	0	arrumar-se
00046534-v	0	0	vestir-se
00046639-r	0	0.5	loucamente
00046792-a	0	0	disfuncional
00046863-r	0	0.375	extraordinariamente
00046863-r	0	0.375	extraordinària
00047018-n	0.5	0	façanha
00047029-a	0	0	viciado
00047243-a	0	0	alcoólico
00047317-v	0.125	0	experimentar
00047392-r	0.125	0.25	de forma excessiva
00047392-r	0.125	0.25	demais
00047392-r	0.125	0.25	excessivamente
00047392-r	0.125	0.25	medos
00047406-a	0	0	dependente
00047534-r	0	0	ainda
00047534-r	0	0	assim mesmo
00047534-r	0	0	idem
00047534-r	0	0	outrossim
00047534-r	0	0	também
00047641-r	0	0.625	a propósito
00047641-r	0	0.625	a tempo
00047745-n	0	0	expediente
00047745-v	0	0	vestir
00047786-a	0	0.625	viciante
00047903-r	0	0	afinal de contas
00047903-r	0	0	até que enfim
00047903-r	0	0	enfim
00047903-r	0	0	finalmente
00047903-r	0	0	por fim
00047903-r	0	0	ultimamente
00047945-v	0	0	vestir
00048129-a	0	0.375	aditivo
00048138-r	0	0	até que enfim
00048138-r	0	0	emfim
00048138-r	0	0	enfim
00048138-r	0	0	finalmente
00048138-r	0	0	mais cedo ou mais tarde
00048138-r	0	0	por fim
00048225-n	0	0	chegar_la-metaforicamente
00048268-r	0	0	actualmente
00048268-r	0	0	atualmente
00048268-r	0	0	brevemente
00048268-r	0	0	presentemente
00048374-n	0	0	chegada
00048374-n	0	0	vinda
00048460-a	0	0	cumulativo
00048475-r	0.25	0	actualmente
00048475-r	0.25	0	atualmente
00048475-r	0.25	0	hoje
00048475-r	0.25	0	hoje em dia
00048475-r	0.25	0	presentemente
00048656-n	0	0	conseguimento
00048739-r	0	0.375	agora
00048739-r	0	0.375	directamente
00048739-r	0	0.375	em seguida
00048739-r	0	0.375	imediatamente
00048739-r	0	0.375	instantaneamente
00048739-r	0	0.375	sem delonga
00048828-n	0.375	0	advento
00048828-n	0.375	0	chegada
00048828-n	0.375	0	vinda
00048858-a	0	0	adicional
00048858-a	0	0	aditivo
00048858-a	0	0	extra
00049003-n	0	0	entrada
00049003-n	0	0	ingresso
00049016-a	0.125	0.125	complementar
00049220-r	0	0	actualmente
00049220-r	0	0	agora
00049220-r	0	0	atualmente
00049220-r	0	0	no presente
00049220-r	0	0	ora
00049266-a	0	0	incremental
00049530-n	0	0.5	intrusão
00049770-v	0	0	calçar
00049789-n	0	0	acesso
00049879-a	0	0	adicional
00049879-a	0	0	complementar
00049879-a	0	0	suplementar
00049900-v	0	0	desnudar
00049900-v	0	0	despir
00049900-v	0	0	despojar
00049947-r	0.5	0	agresivamente
00049947-r	0.5	0	brilhantemente
00050037-n	0	0	inscrição
00050037-n	0	0	matricula
00050037-n	0	0	matrícula
00050037-n	0	0	registro
00050186-r	0	0.125	constantemente
00050186-r	0	0.125	firmemente
00050186-r	0	0.125	sem parar
00050260-a	0.625	0	ablativo
00050297-r	0.5	0.25	alegremente
00050297-r	0.5	0.25	contentemente
00050297-r	0.5	0.25	felizmente
00050446-a	0	0.625	redutor
00050484-n	0	0	aparição
00050556-r	0	0.625	descontentemente
00050556-r	0	0.625	tristemente
00050652-v	0	0	caber
00050652-v	0	0	colocar
00050652-v	0	0	pôr
00050652-v	0	0	trazer
00050652-v	0	0	usar
00050652-v	0	0	vestir
00050693-n	0	0	emergência
00050817-r	0.5	0	com firmeza
00050817-r	0.5	0	firmemente
00050817-r	0.5	0	sem hesitação
00051017-r	0.375	0.125	com convicção
00051017-r	0.375	0.125	com firmeza
00051017-r	0.375	0.125	diretamente
00051045-a	0	0	adequado
00051045-a	0	0	capaz
00051192-n	0	0	regresso
00051192-n	0	0	retorno
00051192-n	0	0	vinda
00051192-n	0	0	volta
00051373-a	0.375	0.25	adequado
00051373-a	0.375	0.25	capaz
00051848-r	0	0	imediatamente
00051897-n	0	0	penetração de mercado
00051942-v	0	0	dandificar
00052012-a	0	0.625	insuficiente
00052043-v	0	0	vestido
00052043-v	0	0	vestir
00052152-r	0	0	exatamente
00052246-a	0	0.25	incapaz
00052246-a	0	0.25	incompetente
00052374-v	0	0.25	usar
00052374-v	0	0.25	vestir
00052500-n	0	0	aterragem
00052500-n	0	0	aterrissagem
00052500-n	0	0	pouso
00052548-v	0	0	fecundar
00052548-v	0	0	fertilizar
00052548-v	0	0	inseminar
00052672-a	0.25	0.5	adesivo
00052845-v	0	0	estratificar
00052882-r	0	0.25	amargamente
00053004-r	0.25	0	bem
00053004-r	0.25	0	tudo bem
00053032-a	0	0	aderente
00053097-n	0	0	despedida
00053097-n	0	0	partida
00053152-r	0	0	bem
00053159-v	0	0	emprenhar
00053159-v	0	0	engravidar
00053274-r	0.25	0	depressa
00053341-v	0	0	emprenhar
00053384-a	0	0	coerente
00053384-a	0	0	tenaz
00053394-r	0.125	0	abertamente
00053394-r	0.125	0	semrodeios
00053405-n	0	0	saída à francesa
00053512-r	0	0	praticamente
00053564-a	0	0.5	coesivo
00053564-a	0	0.5	coeso
00053609-n	0	0	desaparição
00053691-a	0	0	viscoso
00053744-r	0	0	praticamente
00053744-r	0	0	quase
00053913-n	0	0	retirada
00053952-r	0	0	provavelmente
00054109-a	0	0	viscoso
00054212-r	0	0	a seguir
00054212-r	0	0	depois
00054212-r	0	0	próximo
00054212-r	0	0	seguinte
00054285-v	0	0	conceber
00054285-v	0	0	engravidar
00054327-r	0	0	por enquanto
00054327-r	0	0	provisoriamente
00054327-r	0	0	temporiamente
00054328-n	0	0	esfacelamento
00054628-v	0	0	conceber
00054628-v	0	0	gerar
00054628-v	0	0	procriar
00054628-v	0	0	ter filho
00054636-r	0	0	à máquina
00054821-n	0	0	evacuação
00054950-r	0.25	0	terrivelmente
00055010-v	0	0	ejacular
00055101-r	0	0.75	abissalmente
00055101-r	0	0.75	terrivelmente
00055142-v	0	0	gerar
00055142-v	0	0	procriar
00055142-v	0	0	reproduzir
00055315-n	0	0	deserção
00055340-a	0	0	processual
00055518-r	0	0.375	de forma intolerável
00055518-r	0	0.375	inaceitavelmente
00055518-r	0	0.375	intoleravelmente
00055539-a	0.125	0	essencial
00055539-a	0.125	0	substancial
00055539-a	0.125	0	substantivo
00055539-v	0.375	0	propagar
00055739-r	0.5	0.375	abusivamente
00055739-r	0.5	0.375	de forma abusiva
00055859-r	0.875	0.125	admiradamente
00055871-v	0	0	propagar
00056002-a	0.375	0	adornado
00056087-n	0	0	emigração
00056087-n	0	0	expatriação
00056093-v	0	0	inocular
00056188-v	0	0	frutificar
00056311-n	0	0.25	imigração
00056340-r	0	0.75	horrivelmente
00056340-r	0	0.75	terrivelmente
00056539-r	0.125	0	bastante
00056539-r	0.125	0	muito
00056652-r	0.5	0	de forma drástica
00056652-r	0.5	0	drasticamente
00056683-v	0	0	gerar
00056683-v	0	0	procriar
00056729-r	0.375	0	nada
00056729-r	0.375	0	quer que
00056912-n	0	0	retirada
00056930-v	0	0	dar à luz
00056930-v	0	0	parir
00056930-v	0	0	ter
00057042-r	0	0.25	de forma nenhuma
00057042-r	0	0.25	de modo nenhum
00057042-r	0	0.25	de nenhuma maneira
00057042-r	0	0.25	nem a pau
00057042-r	0	0.25	nem que a vaca tussa
00057042-r	0	0.25	porra nenhuma
00057257-r	0.625	0	exaustivamente
00057306-n	0	0	retirada
00057388-r	0	0	completamente
00057388-r	0	0	minuciosamente
00057388-r	0	0	totalmente
00057486-n	0	0	recessão
00057506-v	0	0	parir
00057657-n	0	0	partida
00057892-r	0.375	0	minuciosamente
00057895-v	0	0	parir
00058002-n	0	0	desembarque
00058128-r	0.5	0	direto
00058135-v	0	0	parir
00058247-n	0	0	desembarque
00058265-v	0	0	parir
00058337-n	0	0	embarque
00058359-r	0	0.75	indirectamente
00058359-r	0	0.75	indiretamente
00058401-v	0	0.125	parir
00058516-v	0	0	parir
00058519-n	0	0	saída
00058645-v	0	0	parir
00058743-n	0	0	escapada
00058743-n	0	0	escape
00058743-n	0	0	fuga
00058794-v	0	0	parir
00058897-v	0	0	parir
00059019-v	0	0	aguardar
00059019-v	0	0	esperar
00059127-n	0	0	evasão
00059171-r	0.25	0	bastante
00059171-r	0.25	0	mui
00059171-r	0.25	0	muita
00059171-r	0.25	0	muito
00059171-r	0.25	0	um monte
00059376-v	0	0	aguardar
00059376-v	0	0	esperar
00059552-n	0	0	manobra
00059769-v	0	0	abortar
00059782-a	0	0.375	guarnecido
00059854-r	0	0	cada vez mais
00059854-r	0	0	crescentemente
00059854-r	0	0	mais e mais
00059854-r	0	0	progressivamente
00059899-v	0.25	0.75	abortar
00059965-a	0	0.125	estofado
00059989-n	0	0	evasão
00060185-v	0	0	eclodir
00060201-n	0	0	fuga
00060548-n	0.25	0	hégira
00060632-r	0	0	anteriormente
00060632-r	0	0	antes
00060632-r	0	0	diante
00060632-r	0	0	em lugar anterior
00060632-r	0	0	previamente
00060817-n	0	0	Underground railroad
00060833-v	0	0	capar
00060833-v	0	0	castrar
00060833-v	0	0	emascular
00060939-r	0	0	antes
00060939-r	0	0	dantes
00060969-a	0	0	colinérgico
00061079-v	0	0	capar
00061088-a	0	0	anticolinérgico
00061171-n	0.125	0	Surfacing
00061203-r	0	0	após
00061203-r	0	0	mais tarde
00061203-r	0	0	posteriormente
00061203-r	0	0	subsequentemente
00061203-r	0	0	subseqüentemente
00061262-a	0.25	0	alerta
00061262-a	0.25	0	animado
00061262-a	0.25	0	bem disposto
00061262-a	0.25	0	hábil
00061262-a	0.25	0	ágil
00061290-n	0	0	despacho
00061290-n	0	0	envio
00061290-n	0	0	expedição
00061528-r	0	0	abruptamente
00061528-r	0	0	de repente
00061528-r	0	0	precipitadamente
00061528-r	0	0	repentinamente
00061528-r	0	0	subitamente
00061595-v	0	0.25	esterilizar
00061598-n	0	0	consumação
00061677-r	0	0	de repente
00061677-r	0	0	repentinamente
00061677-r	0	0	subitamente
00061885-a	0.625	0	astuto
00061885-a	0.625	0	engenhoso
00061885-a	0.625	0	genial
00061885-a	0.625	0	hábil
00061917-n	0.25	0	realização
00062133-n	0.375	0	orgasmo
00062203-v	0	0	menstruar
00062330-r	0.375	0	de forma intencional
00062330-r	0.375	0	de propósito
00062330-r	0.375	0	deliberadamente
00062330-r	0.375	0	expressamente
00062330-r	0.375	0	intencionalmente
00062330-r	0.375	0	nomeadamente
00062330-r	0.375	0	por escolha
00062367-a	0.25	0.25	hábil
00062367-a	0.25	0.25	jeitoso
00062451-n	0	0	realização
00062582-v	0	0	esterilizar
00062650-r	0.25	0.125	acidentalmente
00062650-r	0.25	0.125	involuntariamente
00062650-r	0.25	0.125	sem querer
00062774-v	0.25	0	antisepticizar
00062806-n	0	0	obtenção
00062806-n	0	0	realização
00062857-r	0	0	conformemente
00062857-r	0	0	correspondentemente
00063014-n	0.375	0	récorde
00063095-v	0	0.125	eclodir
00063172-r	0	0	alternativamente
00063172-r	0	0	ao invés de
00063172-r	0	0	em vez de
00063277-a	0.25	0.375	desajeitado
00063291-v	0.375	0.125	irritar
00063557-v	0	0.75	inflamar
00063559-n	0.25	0	Recorde Mundial
00063559-n	0.25	0	Recordes mundiais
00063559-n	0.25	0	recorde mundial
00063563-a	0.125	0.75	desengoçado
00063652-n	0.5	0	sucesso
00063652-n	0.5	0	triunfo
00063652-n	0.5	0	êxito
00063724-v	0	0.875	inflamar
00063916-v	0.375	0.125	acalmar
00064083-r	0.375	0	anatomicamente
00064095-v	0.25	0	aliviar
00064095-v	0.25	0	amenizar
00064095-v	0.25	0	atenuar
00064095-v	0.25	0	melhorar
00064151-n	0.125	0	arrasa-quarteirão
00064189-r	0.125	0.5	cegamente
00064189-r	0.125	0.5	às cegas
00064464-r	0.375	0	cronologicamente
00064479-a	0.625	0	favorável
00064479-a	0.625	0	profícuo
00064479-a	0.625	0	propício
00064479-a	0.625	0	vantajoso
00064487-v	0	0	massagear
00064504-n	0.625	0	estrondo
00064504-n	0.625	0	sensação
00064504-n	0.625	0	sucesso
00064583-r	0.375	0	clinicamente
00064643-v	0	0.5	aleijar
00064643-v	0	0.5	doer
00064643-v	0	0.5	ferir
00064643-v	0	0.5	machucar
00064787-a	0.625	0	benéfico
00064787-a	0.625	0	boa
00064787-a	0.625	0	bom
00064787-a	0.625	0	vantajoso
00064889-v	0	0.25	indispor
00064946-r	0	0	ao mesmo tempo
00064946-r	0	0	entretanto
00064946-r	0	0	por enquanto
00064946-r	0	0	provisoriamente
00065064-a	0.75	0	positiva
00065064-a	0.75	0	positivo
00065070-v	0	0.5	doer
00065070-v	0	0.5	sofrer
00065184-r	0	0	enquanto isso
00065216-n	0	0.75	conquista
00065294-r	0	0	duas
00065294-r	0	0	duas vezes
00065359-r	0	0	em grande parte
00065370-v	0	0.75	padecer
00065370-v	0	0.75	ter
00065488-a	0.75	0.25	desfavorável
00065488-a	0.75	0.25	desvantajoso
00065495-v	0.75	0	estar bem
00065495-v	0.75	0	estar_bem
00065495-v	0.75	0	sentir-se bem
00065575-n	0.5	0.125	aprovação
00065575-r	0.375	0	extensamente
00065639-v	0	0	contrair
00065639-v	0	0	sofrer
00065639-v	0	0	ter
00065667-a	0	0.875	negativo
00065791-a	0.625	0.25	aventureiro
00065822-r	0	0	finalmente
00065822-r	0	0	por fim
00065822-r	0	0	por último
00065855-n	0	0	crédito
00065963-r	0	0	mas não menos importante
00065963-r	0	0	último
00066025-v	0	0.25	choramingar
00066025-v	0	0.25	gemer
00066146-a	0.375	0.125	arriscado
00066146-a	0.375	0.125	arriscador
00066146-a	0.375	0.125	audacioso
00066146-a	0.375	0.125	audaz
00066146-a	0.375	0.125	destemido
00066146-a	0.375	0.125	ousado
00066191-v	0	0.75	choramingar
00066191-v	0	0.75	chorar
00066191-v	0	0.75	derramar_lágrimas
00066216-n	0	0	falha
00066216-n	0	0	insucesso
00066418-r	0.375	0.125	acusadoramente
00066636-n	0	0	erro
00066636-n	0	0	falha
00066636-n	0	0	fracasso
00066781-r	0	0	adiante
00066781-r	0	0	ante
00066781-r	0	0	defronte
00066781-r	0	0	diante de
00066781-r	0	0	em frente
00066781-r	0	0	em presença de
00066781-r	0	0	frente
00066977-v	0	0	lacrimejar
00067038-a	0.625	0	aconselhável
00067045-r	0	0	antecipadamente
00067265-r	0	0	a partir de agora
00067265-r	0	0	para diante
00067397-n	0.125	0.25	descuido
00067397-n	0.125	0.25	falta
00067397-n	0.125	0.25	negligência
00067397-n	0.125	0.25	omissão
00067526-n	0	0	derrota
00067526-n	0	0	perda
00067545-v	0	0	suar
00067545-v	0	0	transpirar
00067707-n	0	0	capitulação
00067707-n	0	0	rendição
00067767-a	0.125	0.625	desaconselhável
00067990-n	0	0	frustração
00067990-n	0	0	obstáculo
00067999-v	0	0	exsudar
00067999-v	0	0	transpirar
00068070-r	0.25	0	para frente
00068215-r	0.25	0	desde o começo
00068215-r	0.25	0	o tempo todo
00068333-n	0	0	Recidiva
00068333-n	0	0	quebra
00068617-n	0	0	reincidência
00068740-v	0	0	suar
00068740-v	0	0	transpirar
00068755-n	0	0	decepção
00068901-n	0	0	inadimplência
00068901-n	0	0	não_cumprimento
00068901-n	0	0	parada
00069060-a	0	0.375	anaeróbico
00069217-a	0.5	0	aeróbico
00069295-v	0	0	excretar
00069531-a	0.625	0	estético
00069672-r	0	0	igual
00069771-r	0	0	em voz alta
00069879-v	0	0.5	ferir
00069879-v	0	0.5	lesar
00069879-v	0	0.5	lesionar
00069879-v	0	0.5	machucar
00069901-r	0	0	em voz alta
00069901-r	0	0	emvozalta
00069901-r	0	0	ruidosamente
00069948-a	0.625	0	artístico
00070111-a	0	0	cosmético
00070439-v	0	0	amassar
00070439-v	0	0	calcar
00070439-v	0	0	pisotear
00070765-r	0.375	0	a esmo
00070765-r	0.375	0	a torto e a direito
00070765-r	0.375	0	aleatoriamente
00070765-r	0.375	0	aleatóriamente
00070765-r	0.375	0	ao acaso
00070765-r	0.375	0	arbitrariamente
00070765-r	0.375	0	atabalhoadamente
00070765-r	0.375	0	randomicamente
00070939-a	0.375	0	afetado
00070965-n	0	0.625	engano
00070965-n	0	0.625	equívoco
00070965-n	0	0.625	erro
00070965-n	0	0.625	falha
00071142-a	0.5	0.5	impressionado
00071165-r	0	0	por perto
00071178-v	0	0	atormentar
00071178-v	0	0	excruciar
00071178-v	0	0	torturar
00071321-r	0	0.625	ao pé de
00071321-r	0	0.625	perto
00071321-r	0	0.625	por perto
00071456-r	0	0	cerca de
00071559-a	0	0.625	sujeito
00071803-v	0	0.25	estirar
00071803-v	0	0.25	puxar
00071840-r	0	0	por aí
00072012-v	0	0	fazer xixi
00072012-v	0	0	mijar
00072012-v	0	0	urinar
00072068-n	0	0	erro
00072261-n	0	0	mancha
00072261-n	0	0	mácula
00072281-a	0	0.625	imune
00072281-a	0	0.625	isento
00072473-n	0	0	confusão
00072586-v	0	0	urinar
00072849-r	0.125	0.125	desesperadamente
00072849-r	0.125	0.125	urgentemente
00072989-v	0	0	expelir
00073032-n	0	0	bumerangue
00073033-r	0	0	perto de
00073033-r	0	0	por pouco
00073033-r	0	0	quase
00073033-r	0	0	virtualmente
00073048-a	0	0	afetado
00073048-a	0	0	artificial
00073177-n	0	0	arredondamento
00073465-a	0	0.25	artificial
00073713-n	0	0	distorção
00073761-a	0.125	0.625	forçado
00073828-n	0	0	erro
00073897-r	0	0	antes de mais nada
00073897-r	0	0	em especial
00073897-r	0	0	especialmente
00073897-r	0	0	maiormente
00073897-r	0	0	notadamente
00073897-r	0	0	precipuamente
00073897-r	0	0	primariamente
00073897-r	0	0	principalmente
00073897-r	0	0	sobretudo
00074038-v	0	0	cagar
00074038-v	0	0	defecar
00074092-n	0.5	0.25	Acto falho
00074092-n	0.5	0.25	ato falho
00074094-a	0	0.375	artificioso
00074095-r	0	0	anteriormente
00074095-r	0	0	atrás
00074095-r	0	0	faz
00074095-r	0	0	há
00074095-r	0	0	há tempo
00074201-r	0	0	para trás
00074407-r	0	0	de costas
00074407-r	0	0	para trás
00074407-r	0	0	às avessas
00074524-n	0	0.5	descuido
00074524-n	0	0.5	erro
00074524-n	0	0.5	negligência
00074558-v	0	0.5	constipar
00074594-a	0.25	0	natural
00074790-n	0.125	0.5	bobagem
00074790-n	0.125	0.5	fiasco
00074790-n	0.125	0.5	gafe
00074834-v	0	0	sangrar
00075021-v	0.25	0	cansar-se
00075021-v	0.25	0	exaurir
00075021-v	0.25	0	exaurir-se
00075135-a	0.5	0	afirmativo
00075161-r	0	0	de volta
00075269-r	0	0	voltar
00075421-v	0.375	0.25	exaurir
00075442-r	0	0	avante
00075471-n	0	0	espetáculo
00075656-r	0.125	0.125	atraz
00075656-r	0.125	0.125	pelo contrario
00075656-r	0.125	0.125	por detraz ás avessas
00075656-r	0.125	0.125	surpreso
00075739-r	0	0	atraz
00075739-r	0	0	detrás
00075739-r	0	0	pelo contrario
00075739-r	0	0	por detraz ás avessas
00075912-n	0	0.125	fumble
00075966-r	0	0	de costas
00075966-r	0	0	para trás
00076114-v	0	0	fatigar
00076193-r	0	0	para lá e para cá
00076193-r	0	0	vai e vem
00076193-r	0	0	vaivém
00076196-n	0	0	gafe
00076196-n	0	0	solecismo
00076393-n	0.125	0.125	gafe
00076400-v	0	0	regurgitar
00076400-v	0	0	vomitar
00076563-n	0	0.5	tropeço
00076884-n	0	0.125	tombo
00076921-a	0	0	flutuante
00076921-a	0	0	à tona
00077059-a	0	0	à deriva
00077071-v	0	0	vomitar
00077419-n	0	0	aquisição
00077419-n	0	0	compra
00077458-v	0	0.25	tentar vomitar
00077497-r	0.125	0	comercialmente
00077645-a	0	0.5	receoso
00077698-v	0	0.125	afogar
00077698-v	0	0.125	asfixiar
00077698-v	0	0.125	sufocar
00077856-n	0	0	obtenção
00077950-v	0.125	0	asfixiar
00077950-v	0.125	0	estrangular
00078050-r	0	0	conversamente
00078138-v	0.125	0	congelar
00078401-v	0	0.75	padecer
00078401-v	0	0.75	sofrer
00078463-a	0	0.125	amedrontado
00078536-n	0	0	anexação
00078536-n	0	0	incorporação
00078558-r	0.5	0.125	abertamente
00078558-r	0.5	0.125	claramente
00078558-r	0.5	0.125	declaradamente
00078558-r	0.5	0.125	explicitamente
00078576-a	0.25	0	apavorado
00078576-a	0.25	0	aterrorizado
00078576-a	0.25	0	chocada
00078576-a	0.25	0	chocado
00078576-a	0.25	0	espantado
00078576-a	0.25	0	horrorizado
00078576-a	0.25	0	pasmado
00078576-a	0.25	0	pasmo
00078578-v	0	0	ranger
00078705-a	0	0.75	agorafóbico
00078705-a	0	0.75	agoráfoba
00078705-a	0	0.75	agoráfobo
00078760-v	0	0.125	tratar
00079018-n	0	0	aquisição
00079018-n	0	0	coisacomprada
00079018-n	0	0	compra
00079069-a	0.125	0.625	apreensivo
00079107-r	0.5	0	indubitavelmente
00079107-r	0.5	0	indubitàvelmente
00079107-r	0.5	0	indubitável
00079107-r	0.5	0	sem dúvida
00079107-r	0.5	0	sem dúvida alguma
00079107-r	0.5	0	sem dúvidas
00079356-a	0	0.75	claustrofóbico
00079398-n	0	0	compra e venda
00079398-n	0	0	comércio
00079470-v	0.125	0.25	corrigir
00079499-r	0	0	esta noite
00079499-r	0	0	esta tarde
00079499-r	0	0	hoje à noite
00079617-r	0.5	0	activamente
00079617-r	0.5	0	ativamente
00079629-a	0	0.125	assustado
00079748-r	0.5	0	de forma passiva
00079748-r	0.5	0	passivamente
00079788-v	0.125	0	desintoxicar
00079788-v	0.125	0	detoxicar
00079788-v	0.125	0	detoxificar
00079866-r	0	0	embaixo
00079947-r	0	0	a mais
00080039-r	0	0	abaixode
00080039-r	0	0	debaixode
00080039-r	0	0	porbaixode
00080169-r	0.125	0	acima
00080169-v	0	0	iodizar
00080242-n	0	0.25	Insider trading
00080304-r	0	0.125	ademais
00080304-v	0	0.125	medicar
00080534-r	0.5	0	desdenhosamente
00080768-r	0.375	0	contratualmente
00080890-r	0.5	0.25	loucamente
00080929-v	0	0	manipular
00081072-v	0	0	administrar
00081072-v	0	0	dispensar
00081486-r	0	0.375	diariamente
00081486-r	0	0.375	diáriamente
00081509-v	0	0	digitalizar
00081513-a	0	0.75	xenófobo
00081572-n	0	0	aquisição
00081572-n	0	0	compra
00081572-n	0	0	gestão de compras
00081591-r	0	0.375	semanalmente
00081671-a	0.25	0.125	destemido
00081671-a	0.25	0.125	sem medo
00081725-v	0.125	0	curar
00081725-v	0.125	0	sanar
00081725-v	0.125	0	sarar
00081737-r	0.125	0.375	anualmente
00081836-n	0	0	compras
00081836-n	0	0	procura
00081881-r	0	0	curiosamente
00082081-n	0	0	marketing
00082081-v	0	0	ajudar
00082081-v	0	0	socorrer
00082241-a	0.5	0	agressivo
00082308-r	0	0	acolá
00082308-r	0	0	ali
00082308-r	0	0	além
00082308-r	0	0	aí
00082308-r	0	0	lá
00082308-v	0	0.875	aliviar
00082308-v	0	0.875	confortar
00082525-n	0	0	aceitação
00082563-v	0.125	0	curar
00082563-v	0.125	0	remediar
00082754-n	0	0	compra
00082754-n	0	0	sucessão
00082766-a	0.5	0	belicoso
00082870-n	0	0	assunção
00082929-v	0.125	0	curativizar
00082929-v	0.125	0	emplastrar
00083003-a	0.5	0.125	competitivo
00083124-v	0	0	enfaixar
00083541-r	0	0	umaum
00083541-r	0	0	única
00083585-n	0	0	espólio
00083585-n	0	0	herança
00083729-n	0	0	aprovisionamento
00083729-n	0	0	aquisição
00083729-n	0	0	compras
00083729-n	0	0	obtenção
00083809-v	0	0	operar
00083975-n	0	0	apropriação
00084022-a	0	0	predador
00084022-a	0	0	predatório
00084223-r	0	0	especialmente
00084223-r	0	0	particularmente
00084230-v	0.125	0	medicar
00084371-n	0	0	adopção
00084371-n	0	0	adoção
00084642-n	0	0	naturalização
00084738-v	0	0	dopar
00084738-v	0	0	drogar
00084738-v	0	0	narcotizar
00084795-a	0.25	0.5	batalhador
00084795-a	0.25	0.5	lutador
00084795-a	0.25	0.5	truculento
00084895-n	0	0.25	apropriação
00085002-r	0	0	alhures
00085002-r	0	0	em outra parte
